id,name,context,type
pgx_antiinflamatory_and_antirheumatic_tenoxicam,tenoxicam,"Drug: tenoxicam 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Enzyme CYP2C9 ở gan góp phần vào quá trình chuyển hóa của nhiều loại thuốc, bao gồm một số NSAID (celecoxib, diclofenac, flurbiprofen, indomethacin, ibuprofen, lornoxicam, meloxicam, nabumetone, naproxen, piroxicam và tenoxicam). Gen CYP2C9 có tính đa hình cao, với ít nhất 61 alen biến thể và nhiều alen phụ. Các alen được báo cáo phổ biến nhất được phân loại thành các nhóm chức năng như sau: Chức năng bình thường (ví dụ: CYP2C9 * 1), chức năng giảm (ví dụ: CYP2C9 * 2, * 5, * 8 và * 11) và không có chức năng (ví dụ: CYP2C9 * 3, * 6 và * 13). Hai biến thể được nghiên cứu rộng rãi nhất là CYP2C9 * 2 (p.R144C; rs1799853) và CYP2C9 * 3 (p.I359L; rs1057910; rs1057910) ). Tenoxicam có thời gian bán hủy cực kỳ dài (60 giờ), do đó làm tăng nguy cơ tiềm ẩn ở những người bị giảm chuyển hóa CYP2C9.Hướng dẫn Liều lượng CPIC cho Tenoxicam khuyến cáo rằng kiểu hình chuyển hóa kém CYP2C9 và kiểu hình chuyển hóa trung bình nên chọn một liệu pháp thay thế không chuyển hóa bởi CYP2C9 hoặc không bị ảnh hưởng đáng kể bởi các biến thể di truyền CYP2C9 in vivo hoặc chọn một NSAID được chuyển hóa bởi CYP2C9 nhưng có thời gian bán thải ngắn hơn. 
Goi y chuyen gia: CPIC:
Bắt đầu trị liệu với liều khởi đầu được khuyến cáo. Theo thông tin kê đơn, sử dụng liều thấp nhất mà đạt được hiệu quả trong thời gian ngắn nhất phù hợp với mục tiêu chữa trị của từng bệnh nhân.",drug
pgx_antiinflamatory_and_antirheumatic_eletriptan,eletriptan,"Drug: eletriptan 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiinflamatory_and_antirheumatic_oliceridine,oliceridine,"Drug: oliceridine 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiinflamatory_and_antirheumatic_oxycodone,oxycodone,"Drug: oxycodone 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: CPIC:
Không có sự khác biệt trong quá trình chuyển hóa oxycodone thành oxymorphone giữa kiểu hình này và những người mang kiểu hình chuyển hóa bình thường.
Sử dụng liều theo tuổi và cân nặng như được khuyến cáo trên nhãn thuốc.",drug
pgx_antiinflamatory_and_antirheumatic_tramadol,tramadol,"Drug: tramadol 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Tramadol được chuyển hoá chủ yếu ở gan bằng phản ứng O- và N- demethyl hoá. Phản ứng O- demethyl hoá tramadol tạo thành chất chuyển hoá có hoạt tính chính O-demethyltramadol (M1) được thực hiện bởi CYP2D6. Có bằng chứng xác thực về mối liên quan giữa kiểu gen CYP2D6 với sự thay đổi trong đáp ứng lâm sàng và độc tính của tramadol. Kiểu hình CYP2D6 chuyển hoá kém (PMs) có nồng độ chất chuyển hoá có hoạt tính của tramadol ((+)-O-desmethyltramadol) thấp hơn nhiều so với kiểu hình chuyển hoá bình thường (NMs). Dựa vào bằng chứng này, tramadol được chứng minh bị giảm tác dụng opioid ở kiểu hình CYP2D6 PMs. Các nghiên cứu dược động học trên kiểu hình CYP2D6 chuyển hoá siêu nhanh (UMs) cho thấy nồng độ đỉnh (Cmax) của (+)-O-desmethyltramadol sau khi dùng tramadol. Ngoài ra, nhiều trường hợp đã được báo cáo gặp các tác dụng phụ nghiêm trọng, thậm chí đe doạ tính mạng khi dùng liều chuẩn tramadol trên người mang kiểu hình CYP2D6 UMs. 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, hiệu suất tramadol chuyển đổi thành chất chuyển hoá có hoạt tính O-desmethyltramadol ở mức bình thường.
Sử dụng liều theo tuổi và cân nặng như được khuyến cáo trên nhãn thuốc.",drug
pgx_antiinflamatory_and_antirheumatic_tolperisone,tolperisone,"Drug: tolperisone 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiinflamatory_and_antirheumatic_carisoprodol,carisoprodol,"Drug: carisoprodol 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiinflamatory_and_antirheumatic_succinylcholine,succinylcholine,"Drug: succinylcholine 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Ứng dụng lâm sàng của succinylcholine (SCH) bị ảnh hưởng bởi sự xuất hiện của các phản ứng ngoài ý muốn hiếm gặp nhưng nghiêm trọng. Trong nhiều trường hợp, bệnh nhân có đa hình nucleotide đơn được đặc trưng về mặt chức năng (SNP) trong các gen cụ thể tham gia trong quá trình dược động học hoặc dược lực học của SCH có nguy cơ gặp các phản ứng có hại cao hơn. SCH cũng có thể gây tăng thân nhiệt ác tính (malignant hyperthermia-MH) ở một số bệnh nhân. Các đột biến được báo cáo phổ biến nhất ở các cá thể MH là ở RYR1. Tính đến tháng 10 năm 2013, đã có ít nhất 397 SNP được báo cáo trong RYR1, nhưng chỉ có 33 trường hợp được đặc trưng về mặt chức năng và được chỉ định là ""gây bệnh MH"" bởi European Malignant Hyperthermia Group (EMHG), một hiệp hội nghiên cứu chuyên về Di truyền MH trong bệnh tăng thân nhiệt ác tính. Monnier và cộng sự. đã thực hiện một phân tích mối liên hệ trong một gia đình lớn ở Pháp sau khi chết và nghi ngờ do MH ngay sau khi sử dụng SCH và isoflurane. Mười trong số mười tám thành viên của gia đình anh ấy sau đó được chẩn đoán mắc MH. Sau khi xác định locus tách biệt với MH, các tác giả đã tiến hành phân tích trình tự và phát hiện ra đột biến gây bệnh trong CACNA1S. Đột biến (NP_000060.2: p.Arg1086His; rs1800559 C> T) khiến dư lượng arginine được thay thế bằng histidine ở vị trí 1086. Tính đa hình này cũng được tìm thấy trong một nghiên cứu bệnh chứng lớn ở Bắc Mỹ ở hai bệnh nhân được chẩn đoán mắc MH. SNP thứ hai (NP_000060.2: Arg174Trp c.520 C> T; rs772226819) được phát hiện trong một nghiên cứu giải trình tự CACNA1S cDNA ở 50 cá nhân mắc MH ở Anh. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_antiinflamatory_and_antirheumatic_methoxyflurane,methoxyflurane,"Drug: methoxyflurane 
Thuoc Nhom: Thuốc chống viêm và giảm đau 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_drug_treatment_of_stomach_acid_esomeprazole,esomeprazole,"Drug: esomeprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_drug_treatment_of_stomach_acid_rabeprazole,rabeprazole,"Drug: rabeprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: CPIC:
Sử dụng phác đồ điều trị tiêu chuẩn.",drug
pgx_drug_treatment_of_stomach_acid_dexlansoprazole,dexlansoprazole,"Drug: dexlansoprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Dexlansoprazole là đồng phân đối quang R của lansoprazole. Do đó, thuốc này có cùng con đường chuyển hoá với lansoprazole. Dexlansoprazole được chuyển hoá chủ yếu qua CYP2C19 thành 5-hydroxylansoprazole. Dữ liệu dược động học được báo cáo ủng hộ mối liên quan giữa kiểu hình CYP2C19 chuyển hoá trung bình (IMs) và chuyển hoá kém (PMs) với sự tăng tiếp xúc với dexalansoprazole. 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, khả năng chuyển hoá thuốc ức chế bơm proton (PPI) ở mức bình thường. Tuy nhiên, khả năng điều trị thất bại cao hơn so với người mang kiểu hình chuyển hoá trung bình và chậm
Bắt đầu liều khởi đầu tiêu chuẩn hàng ngày. Cân nhắc tăng liều từ 50-100% để điều trị nhiễm H. pylori và viêm thực quản ăn mòn. Liều hàng ngày có thể được chia thành nhiều lần. Theo dõi hiệu quả.",drug
pgx_drug_treatment_of_stomach_acid_lansoprazole,lansoprazole,"Drug: lansoprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Thuốc ức chế bơm proton (PPI) là một loại thuốc chặn bài tiết axit từ các tế bào trong dạ dày. Chúng chủ yếu được chuyển hóa ở gan bởi CPY2C19 và CYP3A4. Lansoprazole là một hỗn hợp đồng phân của R-lansoprazole (dexlansoprazole) và S-lansoprazole. Lansoprazole chủ yếu được chuyển hóa qua CYP2C19 thành 5-hydroxylansoprazole. Nó cũng có thể được chuyển hóa bằng CYP3A4 thành các dạng sulfone và sulfide. Sulfone có thể được chuyển hóa thêm bởi CYP2C19 thành 5-hydroxylansoprazole. Các kiểu gen CYP2C19 có liên kết với đáp ứng PPI, với sự đáp ứng thấp hơn liên quan đến thất bại điều trị. 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, khả năng chuyển hoá thuốc ức chế bơm proton (PPI) ở mức bình thường. Tuy nhiên, khả năng điều trị thất bại cao hơn so với người mang kiểu hình chuyển hoá trung bình và chậm
Bắt đầu liều khởi đầu tiêu chuẩn hàng ngày. Cân nhắc tăng liều từ 50-100% để điều trị nhiễm H. pylori và viêm thực quản ăn mòn. Liều hàng ngày có thể được chia thành nhiều lần. Theo dõi hiệu quả.",drug
pgx_drug_treatment_of_stomach_acid_omeprazole,omeprazole,"Drug: omeprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Thuốc ức chế bơm proton (PPI) là một loại thuốc chặn tiết axit từ các tế bào trong dạ dày. Chúng chủ yếu được chuyển hóa ở gan bởi CPY2C19 và CYP3A4. Omeprazole là một hỗn hợp của hai đồng phân R-omeprazole và S-Omeprazole. S-Omeprazole là Esomeprazole Các chất chuyển hóa chính của Omeprazole initro là 5-Hydroxyomeprazole, Omeprazole Sulfone, 5'o-desmethylomeprazole, 3-hydroxyomeprazole. Con đường chuyển hóa chính của R-omeprazole là chuyển đổi thành 5-Hydroxyomeprazole với CYP2C19 và có tham gia một phần của CYP3A4. S-Omeprazole được chuyển đổi chủ yếu thành 5'O-Desmethylomeprazole qua CYP2C19. CYP3A4 chuyển đổi S-Omeprazole thành 3-hydroxyomeprazole Các kiểu gen CYP2C19 có liên kết với đáp ứng PPI, với sự đáp ứng thấp hơn liên quan đến thất bại điều trị. 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, khả năng chuyển hoá thuốc ức chế bơm proton (PPI) ở mức bình thường. Tuy nhiên, khả năng điều trị thất bại cao hơn so với người mang kiểu hình chuyển hoá trung bình và chậm
Bắt đầu liều khởi đầu tiêu chuẩn hàng ngày. Cân nhắc tăng liều từ 50-100% để điều trị nhiễm H. pylori và viêm thực quản ăn mòn. Liều hàng ngày có thể được chia thành nhiều lần. Theo dõi hiệu quả.",drug
pgx_drug_treatment_of_stomach_acid_pantoprazole,pantoprazole,"Drug: pantoprazole 
Thuoc Nhom: Thuốc điều trị rối loạn axit dạ dày 
Mo ta: Thuốc ức chế bơm proton (PPI) là một loại thuốc chặn bài tiết axit từ các tế bào trong dạ dày. Chúng chủ yếu được chuyển hóa ở gan bởi CPY2C19 và CYP3A4. FDA mô tả: ""Con đường chuyển hóa chính là Demethylation, bằng CYP2C19; Các con đường chuyển hóa khác bao gồm oxy hóa bởi CYP3A4 "". Các kiểu gen CYP2C19 có liên kết với đáp ứng PPI, với sự đáp ứng thấp hơn liên quan đến thất bại điều trị. 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, khả năng chuyển hoá thuốc ức chế bơm proton (PPI) ở mức bình thường. Tuy nhiên, khả năng điều trị thất bại cao hơn so với người mang kiểu hình chuyển hoá trung bình và chậm
Bắt đầu liều khởi đầu tiêu chuẩn hàng ngày. Cân nhắc tăng liều từ 50-100% để điều trị nhiễm H. pylori và viêm thực quản ăn mòn. Liều hàng ngày có thể được chia thành nhiều lần. Theo dõi hiệu quả.",drug
pgx_functional_gastrointestinal_metoclopramide,metoclopramide,"Drug: metoclopramide 
Thuoc Nhom: Thuốc điều trị rối loạn tiêu hoá 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antigout_allopurinol,allopurinol,"Drug: allopurinol 
Thuoc Nhom: Thuốc điều trị gout 
Mo ta: Các phân tử HLA có thể gắn với các peptid nội sinh và ngoại sinh được tạo thành từ sự phân huỷ của các tế bào trong cơ thể hoặc các protein ngoại lai và trình diện các peptid kháng nguyên này cho các tế bào T để khởi động các đáp ứng miễn dịch đặc hiệu. Mối liên quan giữa HLA-B*58:01 với các phản ứng có hại trên da nghiêm trọng (SCAR) gây ra bởi allopurinol được xác định trên người Việt Nam , người Thái , người Hán Trung Quốc , người Hàn Quốc , người Nhật Bản, ... Receptor của tế bào T được cho là có vai trò nhận diện phức hợp thuốc-peptid liên kết với phân tử HLA-B đặc hiệu trên tế bào trình diện kháng nguyên, gây ra sự giải phóng các chất trung gian miễn dịch và dẫn đến các phản ứng miễn dịch đáp trả mạnh mẽ. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình này có nguy cơ gặp phản ứng có hại trên da nghiêm trọng do allopurinol ở mức thấp.
Sử dụng allopurinol theo hướng dẫn liều tiêu chuẩn.",drug
